Channel,Gain,Time (sec),Time (hr),Well,AFU,uM,Excitation,Emission
OD600,-1,31045,8.623611111111112,G6,0.086,0.086,600,-1
OD600,-1,31045,8.623611111111112,G7,0.087,0.087,600,-1
OD600,-1,31045,8.623611111111112,G8,0.083,0.083,600,-1
OD600,-1,31045,8.623611111111112,G9,0.085,0.085,600,-1
OD600,-1,31045,8.623611111111112,G10,0.085,0.085,600,-1
OD600,-1,31045,8.623611111111112,G11,0.084,0.084,600,-1
OD600,-1,31045,8.623611111111112,G12,0.087,0.087,600,-1
OD600,-1,31045,8.623611111111112,H1,0.084,0.084,600,-1
OD600,-1,31045,8.623611111111112,H2,0.083,0.083,600,-1
OD600,-1,31045,8.623611111111112,H3,0.086,0.086,600,-1
OD600,-1,31045,8.623611111111112,H4,0.088,0.088,600,-1
OD600,-1,31045,8.623611111111112,H5,0.087,0.087,600,-1
OD600,-1,31045,8.623611111111112,H6,0.086,0.086,600,-1
OD600,-1,31045,8.623611111111112,H7,0.085,0.085,600,-1
OD600,-1,31045,8.623611111111112,H8,0.084,0.084,600,-1
OD600,-1,31045,8.623611111111112,H9,0.085,0.085,600,-1
OD600,-1,31045,8.623611111111112,H10,0.085,0.085,600,-1
OD600,-1,31045,8.623611111111112,H11,0.085,0.085,600,-1
OD600,-1,31045,8.623611111111112,H12,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,A1,0.082,0.082,600,-1
OD600,-1,31345,8.706944444444444,A2,0.083,0.083,600,-1
OD600,-1,31345,8.706944444444444,A3,0.082,0.082,600,-1
OD600,-1,31345,8.706944444444444,A4,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,A5,0.098,0.098,600,-1
OD600,-1,31345,8.706944444444444,A6,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,A7,0.088,0.088,600,-1
OD600,-1,31345,8.706944444444444,A8,0.083,0.083,600,-1
OD600,-1,31345,8.706944444444444,A9,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,A10,0.082,0.082,600,-1
OD600,-1,31345,8.706944444444444,A11,0.089,0.089,600,-1
OD600,-1,31345,8.706944444444444,A12,0.083,0.083,600,-1
OD600,-1,31345,8.706944444444444,B1,0.087,0.087,600,-1
OD600,-1,31345,8.706944444444444,B2,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,B3,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,B4,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,B5,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,B6,0.087,0.087,600,-1
OD600,-1,31345,8.706944444444444,B7,0.088,0.088,600,-1
OD600,-1,31345,8.706944444444444,B8,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,B9,0.088,0.088,600,-1
OD600,-1,31345,8.706944444444444,B10,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,B11,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,B12,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,C1,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,C2,0.083,0.083,600,-1
OD600,-1,31345,8.706944444444444,C3,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,C4,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,C5,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,C6,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,C7,0.087,0.087,600,-1
OD600,-1,31345,8.706944444444444,C8,0.097,0.097,600,-1
OD600,-1,31345,8.706944444444444,C9,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,C10,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,C11,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,C12,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,D1,0.479,0.479,600,-1
OD600,-1,31345,8.706944444444444,D2,0.34,0.34,600,-1
OD600,-1,31345,8.706944444444444,D3,0.457,0.457,600,-1
OD600,-1,31345,8.706944444444444,D4,0.503,0.503,600,-1
OD600,-1,31345,8.706944444444444,D5,0.363,0.363,600,-1
OD600,-1,31345,8.706944444444444,D6,0.474,0.474,600,-1
OD600,-1,31345,8.706944444444444,D7,0.498,0.498,600,-1
OD600,-1,31345,8.706944444444444,D8,0.358,0.358,600,-1
OD600,-1,31345,8.706944444444444,D9,0.464,0.464,600,-1
OD600,-1,31345,8.706944444444444,D10,0.494,0.494,600,-1
OD600,-1,31345,8.706944444444444,D11,0.361,0.361,600,-1
OD600,-1,31345,8.706944444444444,D12,0.451,0.451,600,-1
OD600,-1,31345,8.706944444444444,E1,0.507,0.507,600,-1
OD600,-1,31345,8.706944444444444,E2,0.563,0.563,600,-1
OD600,-1,31345,8.706944444444444,E3,0.422,0.422,600,-1
OD600,-1,31345,8.706944444444444,E4,0.517,0.517,600,-1
OD600,-1,31345,8.706944444444444,E5,0.545,0.545,600,-1
OD600,-1,31345,8.706944444444444,E6,0.43,0.43,600,-1
OD600,-1,31345,8.706944444444444,E7,0.525,0.525,600,-1
OD600,-1,31345,8.706944444444444,E8,0.563,0.563,600,-1
OD600,-1,31345,8.706944444444444,E9,0.42,0.42,600,-1
OD600,-1,31345,8.706944444444444,E10,0.506,0.506,600,-1
OD600,-1,31345,8.706944444444444,E11,0.544,0.544,600,-1
OD600,-1,31345,8.706944444444444,E12,0.378,0.378,600,-1
OD600,-1,31345,8.706944444444444,F1,0.081,0.081,600,-1
OD600,-1,31345,8.706944444444444,F2,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,F3,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,F4,0.087,0.087,600,-1
OD600,-1,31345,8.706944444444444,F5,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,F6,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,F7,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,F8,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,F9,0.092,0.092,600,-1
OD600,-1,31345,8.706944444444444,F10,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,F11,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,F12,0.083,0.083,600,-1
OD600,-1,31345,8.706944444444444,G1,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,G2,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,G3,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,G4,0.087,0.087,600,-1
OD600,-1,31345,8.706944444444444,G5,0.087,0.087,600,-1
OD600,-1,31345,8.706944444444444,G6,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,G7,0.087,0.087,600,-1
OD600,-1,31345,8.706944444444444,G8,0.083,0.083,600,-1
OD600,-1,31345,8.706944444444444,G9,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,G10,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,G11,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,G12,0.087,0.087,600,-1
OD600,-1,31345,8.706944444444444,H1,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,H2,0.083,0.083,600,-1
OD600,-1,31345,8.706944444444444,H3,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,H4,0.088,0.088,600,-1
OD600,-1,31345,8.706944444444444,H5,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,H6,0.086,0.086,600,-1
OD600,-1,31345,8.706944444444444,H7,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,H8,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,H9,0.084,0.084,600,-1
OD600,-1,31345,8.706944444444444,H10,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,H11,0.085,0.085,600,-1
OD600,-1,31345,8.706944444444444,H12,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,A1,0.081,0.081,600,-1
OD600,-1,31645,8.790277777777778,A2,0.083,0.083,600,-1
OD600,-1,31645,8.790277777777778,A3,0.082,0.082,600,-1
OD600,-1,31645,8.790277777777778,A4,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,A5,0.104,0.104,600,-1
OD600,-1,31645,8.790277777777778,A6,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,A7,0.088,0.088,600,-1
OD600,-1,31645,8.790277777777778,A8,0.083,0.083,600,-1
OD600,-1,31645,8.790277777777778,A9,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,A10,0.082,0.082,600,-1
OD600,-1,31645,8.790277777777778,A11,0.089,0.089,600,-1
OD600,-1,31645,8.790277777777778,A12,0.083,0.083,600,-1
OD600,-1,31645,8.790277777777778,B1,0.087,0.087,600,-1
OD600,-1,31645,8.790277777777778,B2,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,B3,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,B4,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,B5,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,B6,0.087,0.087,600,-1
OD600,-1,31645,8.790277777777778,B7,0.088,0.088,600,-1
OD600,-1,31645,8.790277777777778,B8,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,B9,0.088,0.088,600,-1
OD600,-1,31645,8.790277777777778,B10,0.084,0.084,600,-1
OD600,-1,31645,8.790277777777778,B11,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,B12,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,C1,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,C2,0.083,0.083,600,-1
OD600,-1,31645,8.790277777777778,C3,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,C4,0.084,0.084,600,-1
OD600,-1,31645,8.790277777777778,C5,0.084,0.084,600,-1
OD600,-1,31645,8.790277777777778,C6,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,C7,0.087,0.087,600,-1
OD600,-1,31645,8.790277777777778,C8,0.097,0.097,600,-1
OD600,-1,31645,8.790277777777778,C9,0.084,0.084,600,-1
OD600,-1,31645,8.790277777777778,C10,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,C11,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,C12,0.084,0.084,600,-1
OD600,-1,31645,8.790277777777778,D1,0.49,0.49,600,-1
OD600,-1,31645,8.790277777777778,D2,0.347,0.347,600,-1
OD600,-1,31645,8.790277777777778,D3,0.469,0.469,600,-1
OD600,-1,31645,8.790277777777778,D4,0.513,0.513,600,-1
OD600,-1,31645,8.790277777777778,D5,0.372,0.372,600,-1
OD600,-1,31645,8.790277777777778,D6,0.486,0.486,600,-1
OD600,-1,31645,8.790277777777778,D7,0.509,0.509,600,-1
OD600,-1,31645,8.790277777777778,D8,0.366,0.366,600,-1
OD600,-1,31645,8.790277777777778,D9,0.476,0.476,600,-1
OD600,-1,31645,8.790277777777778,D10,0.506,0.506,600,-1
OD600,-1,31645,8.790277777777778,D11,0.37,0.37,600,-1
OD600,-1,31645,8.790277777777778,D12,0.464,0.464,600,-1
OD600,-1,31645,8.790277777777778,E1,0.517,0.517,600,-1
OD600,-1,31645,8.790277777777778,E2,0.573,0.573,600,-1
OD600,-1,31645,8.790277777777778,E3,0.435,0.435,600,-1
OD600,-1,31645,8.790277777777778,E4,0.527,0.527,600,-1
OD600,-1,31645,8.790277777777778,E5,0.556,0.556,600,-1
OD600,-1,31645,8.790277777777778,E6,0.444,0.444,600,-1
OD600,-1,31645,8.790277777777778,E7,0.535,0.535,600,-1
OD600,-1,31645,8.790277777777778,E8,0.574,0.574,600,-1
OD600,-1,31645,8.790277777777778,E9,0.433,0.433,600,-1
OD600,-1,31645,8.790277777777778,E10,0.517,0.517,600,-1
OD600,-1,31645,8.790277777777778,E11,0.556,0.556,600,-1
OD600,-1,31645,8.790277777777778,E12,0.389,0.389,600,-1
OD600,-1,31645,8.790277777777778,F1,0.081,0.081,600,-1
OD600,-1,31645,8.790277777777778,F2,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,F3,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,F4,0.087,0.087,600,-1
OD600,-1,31645,8.790277777777778,F5,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,F6,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,F7,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,F8,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,F9,0.092,0.092,600,-1
OD600,-1,31645,8.790277777777778,F10,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,F11,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,F12,0.083,0.083,600,-1
OD600,-1,31645,8.790277777777778,G1,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,G2,0.084,0.084,600,-1
OD600,-1,31645,8.790277777777778,G3,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,G4,0.087,0.087,600,-1
OD600,-1,31645,8.790277777777778,G5,0.088,0.088,600,-1
OD600,-1,31645,8.790277777777778,G6,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,G7,0.087,0.087,600,-1
OD600,-1,31645,8.790277777777778,G8,0.084,0.084,600,-1
OD600,-1,31645,8.790277777777778,G9,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,G10,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,G11,0.084,0.084,600,-1
OD600,-1,31645,8.790277777777778,G12,0.087,0.087,600,-1
OD600,-1,31645,8.790277777777778,H1,0.084,0.084,600,-1
OD600,-1,31645,8.790277777777778,H2,0.083,0.083,600,-1
OD600,-1,31645,8.790277777777778,H3,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,H4,0.088,0.088,600,-1
OD600,-1,31645,8.790277777777778,H5,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,H6,0.086,0.086,600,-1
OD600,-1,31645,8.790277777777778,H7,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,H8,0.084,0.084,600,-1
OD600,-1,31645,8.790277777777778,H9,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,H10,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,H11,0.085,0.085,600,-1
OD600,-1,31645,8.790277777777778,H12,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,A1,0.082,0.082,600,-1
OD600,-1,31945,8.873611111111112,A2,0.083,0.083,600,-1
OD600,-1,31945,8.873611111111112,A3,0.082,0.082,600,-1
OD600,-1,31945,8.873611111111112,A4,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,A5,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,A6,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,A7,0.088,0.088,600,-1
OD600,-1,31945,8.873611111111112,A8,0.083,0.083,600,-1
OD600,-1,31945,8.873611111111112,A9,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,A10,0.083,0.083,600,-1
OD600,-1,31945,8.873611111111112,A11,0.089,0.089,600,-1
OD600,-1,31945,8.873611111111112,A12,0.083,0.083,600,-1
OD600,-1,31945,8.873611111111112,B1,0.087,0.087,600,-1
OD600,-1,31945,8.873611111111112,B2,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,B3,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,B4,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,B5,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,B6,0.087,0.087,600,-1
OD600,-1,31945,8.873611111111112,B7,0.088,0.088,600,-1
OD600,-1,31945,8.873611111111112,B8,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,B9,0.088,0.088,600,-1
OD600,-1,31945,8.873611111111112,B10,0.084,0.084,600,-1
OD600,-1,31945,8.873611111111112,B11,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,B12,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,C1,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,C2,0.083,0.083,600,-1
OD600,-1,31945,8.873611111111112,C3,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,C4,0.084,0.084,600,-1
OD600,-1,31945,8.873611111111112,C5,0.084,0.084,600,-1
OD600,-1,31945,8.873611111111112,C6,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,C7,0.087,0.087,600,-1
OD600,-1,31945,8.873611111111112,C8,0.097,0.097,600,-1
OD600,-1,31945,8.873611111111112,C9,0.084,0.084,600,-1
OD600,-1,31945,8.873611111111112,C10,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,C11,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,C12,0.084,0.084,600,-1
OD600,-1,31945,8.873611111111112,D1,0.501,0.501,600,-1
OD600,-1,31945,8.873611111111112,D2,0.355,0.355,600,-1
OD600,-1,31945,8.873611111111112,D3,0.483,0.483,600,-1
OD600,-1,31945,8.873611111111112,D4,0.526,0.526,600,-1
OD600,-1,31945,8.873611111111112,D5,0.382,0.382,600,-1
OD600,-1,31945,8.873611111111112,D6,0.5,0.5,600,-1
OD600,-1,31945,8.873611111111112,D7,0.522,0.522,600,-1
OD600,-1,31945,8.873611111111112,D8,0.376,0.376,600,-1
OD600,-1,31945,8.873611111111112,D9,0.49,0.49,600,-1
OD600,-1,31945,8.873611111111112,D10,0.517,0.517,600,-1
OD600,-1,31945,8.873611111111112,D11,0.38,0.38,600,-1
OD600,-1,31945,8.873611111111112,D12,0.477,0.477,600,-1
OD600,-1,31945,8.873611111111112,E1,0.528,0.528,600,-1
OD600,-1,31945,8.873611111111112,E2,0.585,0.585,600,-1
OD600,-1,31945,8.873611111111112,E3,0.449,0.449,600,-1
OD600,-1,31945,8.873611111111112,E4,0.539,0.539,600,-1
OD600,-1,31945,8.873611111111112,E5,0.568,0.568,600,-1
OD600,-1,31945,8.873611111111112,E6,0.458,0.458,600,-1
OD600,-1,31945,8.873611111111112,E7,0.546,0.546,600,-1
OD600,-1,31945,8.873611111111112,E8,0.586,0.586,600,-1
OD600,-1,31945,8.873611111111112,E9,0.447,0.447,600,-1
OD600,-1,31945,8.873611111111112,E10,0.527,0.527,600,-1
OD600,-1,31945,8.873611111111112,E11,0.567,0.567,600,-1
OD600,-1,31945,8.873611111111112,E12,0.403,0.403,600,-1
OD600,-1,31945,8.873611111111112,F1,0.081,0.081,600,-1
OD600,-1,31945,8.873611111111112,F2,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,F3,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,F4,0.087,0.087,600,-1
OD600,-1,31945,8.873611111111112,F5,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,F6,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,F7,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,F8,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,F9,0.092,0.092,600,-1
OD600,-1,31945,8.873611111111112,F10,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,F11,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,F12,0.083,0.083,600,-1
OD600,-1,31945,8.873611111111112,G1,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,G2,0.084,0.084,600,-1
OD600,-1,31945,8.873611111111112,G3,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,G4,0.087,0.087,600,-1
OD600,-1,31945,8.873611111111112,G5,0.087,0.087,600,-1
OD600,-1,31945,8.873611111111112,G6,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,G7,0.087,0.087,600,-1
OD600,-1,31945,8.873611111111112,G8,0.083,0.083,600,-1
OD600,-1,31945,8.873611111111112,G9,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,G10,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,G11,0.084,0.084,600,-1
OD600,-1,31945,8.873611111111112,G12,0.087,0.087,600,-1
OD600,-1,31945,8.873611111111112,H1,0.084,0.084,600,-1
OD600,-1,31945,8.873611111111112,H2,0.083,0.083,600,-1
OD600,-1,31945,8.873611111111112,H3,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,H4,0.088,0.088,600,-1
OD600,-1,31945,8.873611111111112,H5,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,H6,0.086,0.086,600,-1
OD600,-1,31945,8.873611111111112,H7,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,H8,0.084,0.084,600,-1
OD600,-1,31945,8.873611111111112,H9,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,H10,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,H11,0.085,0.085,600,-1
OD600,-1,31945,8.873611111111112,H12,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,A1,0.081,0.081,600,-1
OD600,-1,32245,8.956944444444444,A2,0.083,0.083,600,-1
OD600,-1,32245,8.956944444444444,A3,0.082,0.082,600,-1
OD600,-1,32245,8.956944444444444,A4,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,A5,0.103,0.103,600,-1
OD600,-1,32245,8.956944444444444,A6,0.086,0.086,600,-1
OD600,-1,32245,8.956944444444444,A7,0.088,0.088,600,-1
OD600,-1,32245,8.956944444444444,A8,0.083,0.083,600,-1
OD600,-1,32245,8.956944444444444,A9,0.086,0.086,600,-1
OD600,-1,32245,8.956944444444444,A10,0.082,0.082,600,-1
OD600,-1,32245,8.956944444444444,A11,0.089,0.089,600,-1
OD600,-1,32245,8.956944444444444,A12,0.083,0.083,600,-1
OD600,-1,32245,8.956944444444444,B1,0.086,0.086,600,-1
OD600,-1,32245,8.956944444444444,B2,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,B3,0.084,0.084,600,-1
OD600,-1,32245,8.956944444444444,B4,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,B5,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,B6,0.087,0.087,600,-1
OD600,-1,32245,8.956944444444444,B7,0.088,0.088,600,-1
OD600,-1,32245,8.956944444444444,B8,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,B9,0.087,0.087,600,-1
OD600,-1,32245,8.956944444444444,B10,0.084,0.084,600,-1
OD600,-1,32245,8.956944444444444,B11,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,B12,0.084,0.084,600,-1
OD600,-1,32245,8.956944444444444,C1,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,C2,0.083,0.083,600,-1
OD600,-1,32245,8.956944444444444,C3,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,C4,0.084,0.084,600,-1
OD600,-1,32245,8.956944444444444,C5,0.084,0.084,600,-1
OD600,-1,32245,8.956944444444444,C6,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,C7,0.087,0.087,600,-1
OD600,-1,32245,8.956944444444444,C8,0.096,0.096,600,-1
OD600,-1,32245,8.956944444444444,C9,0.083,0.083,600,-1
OD600,-1,32245,8.956944444444444,C10,0.086,0.086,600,-1
OD600,-1,32245,8.956944444444444,C11,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,C12,0.084,0.084,600,-1
OD600,-1,32245,8.956944444444444,D1,0.512,0.512,600,-1
OD600,-1,32245,8.956944444444444,D2,0.365,0.365,600,-1
OD600,-1,32245,8.956944444444444,D3,0.494,0.494,600,-1
OD600,-1,32245,8.956944444444444,D4,0.536,0.536,600,-1
OD600,-1,32245,8.956944444444444,D5,0.392,0.392,600,-1
OD600,-1,32245,8.956944444444444,D6,0.511,0.511,600,-1
OD600,-1,32245,8.956944444444444,D7,0.531,0.531,600,-1
OD600,-1,32245,8.956944444444444,D8,0.386,0.386,600,-1
OD600,-1,32245,8.956944444444444,D9,0.501,0.501,600,-1
OD600,-1,32245,8.956944444444444,D10,0.528,0.528,600,-1
OD600,-1,32245,8.956944444444444,D11,0.39,0.39,600,-1
OD600,-1,32245,8.956944444444444,D12,0.49,0.49,600,-1
OD600,-1,32245,8.956944444444444,E1,0.537,0.537,600,-1
OD600,-1,32245,8.956944444444444,E2,0.596,0.596,600,-1
OD600,-1,32245,8.956944444444444,E3,0.462,0.462,600,-1
OD600,-1,32245,8.956944444444444,E4,0.549,0.549,600,-1
OD600,-1,32245,8.956944444444444,E5,0.579,0.579,600,-1
OD600,-1,32245,8.956944444444444,E6,0.472,0.472,600,-1
OD600,-1,32245,8.956944444444444,E7,0.557,0.557,600,-1
OD600,-1,32245,8.956944444444444,E8,0.596,0.596,600,-1
OD600,-1,32245,8.956944444444444,E9,0.46,0.46,600,-1
OD600,-1,32245,8.956944444444444,E10,0.538,0.538,600,-1
OD600,-1,32245,8.956944444444444,E11,0.576,0.576,600,-1
OD600,-1,32245,8.956944444444444,E12,0.416,0.416,600,-1
OD600,-1,32245,8.956944444444444,F1,0.081,0.081,600,-1
OD600,-1,32245,8.956944444444444,F2,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,F3,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,F4,0.087,0.087,600,-1
OD600,-1,32245,8.956944444444444,F5,0.086,0.086,600,-1
OD600,-1,32245,8.956944444444444,F6,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,F7,0.084,0.084,600,-1
OD600,-1,32245,8.956944444444444,F8,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,F9,0.092,0.092,600,-1
OD600,-1,32245,8.956944444444444,F10,0.086,0.086,600,-1
OD600,-1,32245,8.956944444444444,F11,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,F12,0.083,0.083,600,-1
OD600,-1,32245,8.956944444444444,G1,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,G2,0.084,0.084,600,-1
OD600,-1,32245,8.956944444444444,G3,0.086,0.086,600,-1
OD600,-1,32245,8.956944444444444,G4,0.087,0.087,600,-1
OD600,-1,32245,8.956944444444444,G5,0.087,0.087,600,-1
OD600,-1,32245,8.956944444444444,G6,0.086,0.086,600,-1
OD600,-1,32245,8.956944444444444,G7,0.087,0.087,600,-1
OD600,-1,32245,8.956944444444444,G8,0.083,0.083,600,-1
OD600,-1,32245,8.956944444444444,G9,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,G10,0.085,0.085,600,-1
OD600,-1,32245,8.956944444444444,G11,0.084,0.084,600,-1
OD600,-1,32245,8.956944444444444,G12,0.087,0.087,600,-1
OD600,-1,32245,8.956944444444444,H1,0.083,0.083,600,-1
